id,proveedor,fruta,cantidad_prog,unidad,fecha_programada,observaciones,estado,actualizado
,Esteban Garces ,TOMATE DE ÁRBOL 4CM-MP00241,1000.0,KG,2026-07-16 15:00,,Programada,2026-07-16 16:30:32
