id_recepcion,hora_llegada,hora_cierre,fruta,total_neto_kg,proveedor,observaciones,brix,ph,acidez,obs_calidad,actualizado
130409.0,2026-09-04 20:09,2026-09-04 22:04,MARACUYA-MP00014,621.0,CampoViVo ,"15 sacos de maracuya 
12 gavetas  de maracuya ",12.9,2.83,2.94,Rendimiento de 35.21%,2026-09-06 03:30:38
