id_recepcion,hora_llegada,hora_cierre,fruta,total_neto_kg,proveedor,observaciones,brix,ph,acidez,obs_calidad,actualizado
12408.0,2026-08-24 07:34,2026-08-24 09:08,MARACUYA-MP00014,9023.0,Yoffre Noguera ,Se reciben 288 sacos de marcuya ,14.2,2.85,2.94,,2026-08-25 03:45:00
22408.0,2026-08-24 11:48,2026-08-24 13:27,MOTA GUANÁBANA-MP00028,9090.0,Guanabana Big ,Deja 180 tanques ,13.5,3.75,0.82,,2026-08-25 03:45:00
