check_name,check_title,quality_state,punto_control,plantilla,productos,picking,origen_doc,fecha_programada,produccion,partner,responsable,equipo,fecha_asignacion,actualizado
QC02029,Ingreso de Materia Prima,Pendiente,QCP00001,LIBERACIÓN DE MATERIA PRIMA,[MP00028] MOTA GUANABANA,BDG/IN/00960,P00910,2026-09-25,,FRIPA S.A.S.,,EQUIPO DE CALIDAD - HEALTHY FOOD,2026-09-25 14:46,2026-09-26 01:10:00
QC02030,Ingreso de Materia Prima,Pendiente,QCP00001,LIBERACIÓN DE MATERIA PRIMA,[MP00036] MORA TIPO B,BDG/IN/00961,P00911,2026-09-25,,Ronquillo Cerda Braulio Mauricio,,EQUIPO DE CALIDAD - HEALTHY FOOD,2026-09-25 14:47,2026-09-26 01:10:00
QC01994,Fabricación de Productos,Aprobado,QCP00002,LIBERACIÓN DE PRODUCTO EN PROCESO,[PTEXP008] PAPAYA PULP 12 X 14 OZ,SEM/SFP/01441,SEM/MO/01587,2026-09-25,,,EARVIN GUAMBI,EQUIPO DE CALIDAD - HEALTHY FOOD,2026-09-25 08:36,2026-09-26 01:10:00
QC01995,Fabricación de Productos,Aprobado,QCP00002,LIBERACIÓN DE PRODUCTO EN PROCESO,[PTEXP007] PASSION FRUIT PULP 12 X 14 OZ,SEM/SFP/01442,SEM/MO/01575,2026-09-25,,,EARVIN GUAMBI,EQUIPO DE CALIDAD - HEALTHY FOOD,2026-09-25 08:42,2026-09-26 01:10:00
QC01996,Fabricación de Productos,Aprobado,QCP00002,LIBERACIÓN DE PRODUCTO EN PROCESO,[PTEXP002] SOURSOP PULP 12 X 14 OZ,SEM/SFP/01443,SEM/MO/01576,2026-09-25,,,EARVIN GUAMBI,EQUIPO DE CALIDAD - HEALTHY FOOD,2026-09-25 09:06,2026-09-26 01:10:00
QC01997,Fabricación de Productos,Aprobado,QCP00002,LIBERACIÓN DE PRODUCTO EN PROCESO,[PTEXP001] MANGO PULP 12 X 14 OZ,SEM/SFP/01444,SEM/MO/01588,2026-09-25,,,EARVIN GUAMBI,EQUIPO DE CALIDAD - HEALTHY FOOD,2026-09-25 09:10,2026-09-26 01:10:00
QC01998,Fabricación de Productos,Aprobado,QCP00002,LIBERACIÓN DE PRODUCTO EN PROCESO,[PTEXP007] PASSION FRUIT PULP 12 X 14 OZ,SEM/SFP/01445,SEM/MO/01589,2026-09-25,,,EARVIN GUAMBI,EQUIPO DE CALIDAD - HEALTHY FOOD,2026-09-25 09:13,2026-09-26 01:10:00
QC01999,Fabricación de Productos,Aprobado,QCP00002,LIBERACIÓN DE PRODUCTO EN PROCESO,[PTEXP017] Pulpa Guayaba America x 250 gr (CAJAS 10 UDS),SEM/SFP/01446,SEM/MO/01590,2026-09-25,,,EARVIN GUAMBI,EQUIPO DE CALIDAD - HEALTHY FOOD,2026-09-25 09:20,2026-09-26 01:10:00
QC02000,Fabricación de Productos,Aprobado,QCP00002,LIBERACIÓN DE PRODUCTO EN PROCESO,[PTEXP022] Lulo Entero Congelado América x 500gr (Cajas de 12 uds),SEM/SFP/01447,SEM/MO/01591,2026-09-25,,,EARVIN GUAMBI,EQUIPO DE CALIDAD - HEALTHY FOOD,2026-09-25 09:25,2026-09-26 01:10:00
QC02001,Fabricación de Productos,Aprobado,QCP00002,LIBERACIÓN DE PRODUCTO EN PROCESO,[PTEXP022] Lulo Entero Congelado América x 500gr (Cajas de 12 uds),SEM/SFP/01448,SEM/MO/01596,2026-09-25,,,EARVIN GUAMBI,EQUIPO DE CALIDAD - HEALTHY FOOD,2026-09-25 09:27,2026-09-26 01:10:00
QC02009,Fabricación de Productos,Aprobado,QCP00002,LIBERACIÓN DE PRODUCTO EN PROCESO,[PTEXP018] Pulpa Guanabana America x 250 gr (CAJAS 10 UDS),SEM/SFP/01461,SEM/MO/01606,2026-09-25,,,EARVIN GUAMBI,EQUIPO DE CALIDAD - HEALTHY FOOD,2026-09-25 12:33,2026-09-26 01:10:00
QC02010,Fabricación de Productos,Aprobado,QCP00002,LIBERACIÓN DE PRODUCTO EN PROCESO,[PTEXP012] Pulpa Mango America x 250 gr (CAJAS 10 UDS),SEM/SFP/01467,SEM/MO/01605,2026-09-25,,,EARVIN GUAMBI,EQUIPO DE CALIDAD - HEALTHY FOOD,2026-09-25 13:11,2026-09-26 01:10:00
QC02011,Fabricación de Productos,Aprobado,QCP00002,LIBERACIÓN DE PRODUCTO EN PROCESO,[PTEXP018] Pulpa Guanabana America x 250 gr (CAJAS 10 UDS),SEM/SFP/01468,SEM/MO/01602,2026-09-25,,,EARVIN GUAMBI,EQUIPO DE CALIDAD - HEALTHY FOOD,2026-09-25 13:15,2026-09-26 01:10:00
QC02012,Fabricación de Productos,Aprobado,QCP00002,LIBERACIÓN DE PRODUCTO EN PROCESO,[PTEXP012] Pulpa Mango America x 250 gr (CAJAS 10 UDS),SEM/SFP/01469,SEM/MO/01604,2026-09-25,,,EARVIN GUAMBI,EQUIPO DE CALIDAD - HEALTHY FOOD,2026-09-25 13:19,2026-09-26 01:10:00
QC02013,Fabricación de Productos,Aprobado,QCP00002,LIBERACIÓN DE PRODUCTO EN PROCESO,[PTEXP017] Pulpa Guayaba America x 250 gr (CAJAS 10 UDS),SEM/SFP/01470,SEM/MO/01603,2026-09-25,,,EARVIN GUAMBI,EQUIPO DE CALIDAD - HEALTHY FOOD,2026-09-25 13:25,2026-09-26 01:10:00
QC02014,Fabricación de Productos,Aprobado,QCP00002,LIBERACIÓN DE PRODUCTO EN PROCESO,[PTEXP015] Pulpa Maracuyá America x 250 gr (CAJAS 10 UDS),SEM/SFP/01471,SEM/MO/01613,2026-09-25,,,EARVIN GUAMBI,EQUIPO DE CALIDAD - HEALTHY FOOD,2026-09-25 13:32,2026-09-26 01:10:00
QC02015,Fabricación de Productos,Aprobado,QCP00002,LIBERACIÓN DE PRODUCTO EN PROCESO,[PTEXP015] Pulpa Maracuyá America x 250 gr (CAJAS 10 UDS),SEM/SFP/01472,SEM/MO/01619,2026-09-25,,,EARVIN GUAMBI,EQUIPO DE CALIDAD - HEALTHY FOOD,2026-09-25 13:35,2026-09-26 01:10:00
QC02016,Fabricación de Productos,Aprobado,QCP00002,LIBERACIÓN DE PRODUCTO EN PROCESO,[PTEXP020] Pulpa Tamarindo America x 250 gr (CAJAS 10 UDS),SEM/SFP/01473,SEM/MO/01620,2026-09-25,,,EARVIN GUAMBI,EQUIPO DE CALIDAD - HEALTHY FOOD,2026-09-25 13:38,2026-09-26 01:10:00
QC02017,Fabricación de Productos,Aprobado,QCP00002,LIBERACIÓN DE PRODUCTO EN PROCESO,[PTEXP021] Tomate Arbol Congelado América x 500gr (Cajas de 12 uds),SEM/SFP/01474,SEM/MO/01607,2026-09-25,,,EARVIN GUAMBI,EQUIPO DE CALIDAD - HEALTHY FOOD,2026-09-25 13:43,2026-09-26 01:10:00
QC02018,Fabricación de Productos,Aprobado,QCP00002,LIBERACIÓN DE PRODUCTO EN PROCESO,[PTEXP016] Pulpa Mora America x 250 gr (CAJAS 10 UDS),SEM/SFP/01475,SEM/MO/01609,2026-09-25,,,EARVIN GUAMBI,EQUIPO DE CALIDAD - HEALTHY FOOD,2026-09-25 13:45,2026-09-26 01:10:00
QC02019,Fabricación de Productos,Aprobado,QCP00002,LIBERACIÓN DE PRODUCTO EN PROCESO,[PTEXP016] Pulpa Mora America x 250 gr (CAJAS 10 UDS),SEM/SFP/01476,SEM/MO/01608,2026-09-25,,,EARVIN GUAMBI,EQUIPO DE CALIDAD - HEALTHY FOOD,2026-09-25 13:50,2026-09-26 01:10:00
QC02020,Fabricación de Productos,Aprobado,QCP00002,LIBERACIÓN DE PRODUCTO EN PROCESO,[PTEXP021] Tomate Arbol Congelado América x 500gr (Cajas de 12 uds),SEM/SFP/01477,SEM/MO/01610,2026-09-25,,,EARVIN GUAMBI,EQUIPO DE CALIDAD - HEALTHY FOOD,2026-09-25 13:54,2026-09-26 01:10:00
QC02002,Salida de Productos,Aprobado,QCP00003,LIBERACIÓN DE PRODUCTO TERMINADO,[TOPP008] TOPPING DE FRUTILLA 12 BX | [TOPP002] TOPPING DE PIÑA 20BX 2 KG | [PULP011] PULPA DE ARANDANO 8 KG | [PULP006] PULPA DE FRESA 12 KG | [PULP020] PULPA DE MORA 14KG | [PULP002] PULPA DE MORA 41 BX 12 KG | [TOPP009] TOPPING DE DURAZNO 8 KG,PDT/OUT/00162,S00229,2026-09-25,,KAARUFOOD CIA LTDA,BRYAN ULCO,EQUIPO DE CALIDAD - HEALTHY FOOD,2026-09-25 12:13,2026-09-26 01:10:00
QC02003,Salida de Productos,Aprobado,QCP00003,LIBERACIÓN DE PRODUCTO TERMINADO,[TOPP008] TOPPING DE FRUTILLA 12 BX | [TOPP002] TOPPING DE PIÑA 20BX 2 KG | [PULP011] PULPA DE ARANDANO 8 KG | [PULP006] PULPA DE FRESA 12 KG | [PULP020] PULPA DE MORA 14KG | [PULP002] PULPA DE MORA 41 BX 12 KG | [TOPP009] TOPPING DE DURAZNO 8 KG,PDT/OUT/00162,S00229,2026-09-25,,KAARUFOOD CIA LTDA,BRYAN ULCO,EQUIPO DE CALIDAD - HEALTHY FOOD,2026-09-25 12:13,2026-09-26 01:10:00
