id_recepcion,hora_llegada,hora_cierre,fruta,total_neto_kg,proveedor,observaciones,brix,ph,acidez,obs_calidad,actualizado
12407.0,2026-07-24 14:33,2026-07-24 14:49,MORA DE CASTILLA-MP00016,1612.0,Braulio Ronquillo,53 gavetas  de mora ,8.7,2.96,2.15,,2026-07-24 21:30:24
