check_name,check_title,quality_state,punto_control,plantilla,productos,picking,origen_doc,fecha_programada,produccion,partner,responsable,equipo,fecha_asignacion,actualizado
QC01341,Ingreso de Materia Prima,Pendiente,QCP00001,LIBERACIÓN DE MATERIA PRIMA,[MP00154] FRUTILLA DESPITONADA PARA TOPPING,BDG/IN/00699,P00675,2026-08-07,,ENRIQUEZ PEREZ LAURA ELINA,,EQUIPO DE CALIDAD - HEALTHY FOOD,2026-08-07 12:32,2026-08-09 14:00:29
QC01343,Ingreso de Materia Prima,Pendiente,QCP00001,LIBERACIÓN DE MATERIA PRIMA,[MP00022] PIÑA,BDG/IN/00701,P00678,2026-08-08,,GELARDO RUIZ CLARA,,EQUIPO DE CALIDAD - HEALTHY FOOD,2026-08-07 12:42,2026-08-09 14:00:29
QC01378,Ingreso de Materia Prima,Pendiente,QCP00001,LIBERACIÓN DE MATERIA PRIMA,[MP00016] MORA DE CASTILLA,BDG/IN/00730,P00707,2026-08-08,,LISINTUÑA TIPAN CARMEN MARIA,,EQUIPO DE CALIDAD - HEALTHY FOOD,2026-08-07 20:42,2026-08-09 14:00:29
QC01380,Ingreso de Materia Prima,Pendiente,QCP00001,LIBERACIÓN DE MATERIA PRIMA,[MP00242] MORA CATEGORIA 1 | [MP00016] MORA DE CASTILLA,BDG/IN/00732,P00709,2026-08-07,,QUERIDO LISINTUÑA SONIA TERESA,,EQUIPO DE CALIDAD - HEALTHY FOOD,2026-08-07 20:44,2026-08-09 14:00:29
QC01345,Ingreso de Insumos,Pendiente,QCP00004,LIBERACIÓN DE INSUMOS,[PAL0003] PALLET EUROPEO DE MADERA 80X120 CM,BDG/IN/00703,P00680,2026-08-18,,GRUPO DYMAP SCC.,,EQUIPO DE CALIDAD - HEALTHY FOOD,2026-08-07 12:59,2026-08-09 14:00:29
QC01346,Ingreso de Insumos,Pendiente,QCP00004,LIBERACIÓN DE INSUMOS,[INS013] JABON ALK 25 | [INS014] JABON BC ALK CLOR,BDG/IN/00704,P00681,2026-08-11,,APRACOM S.A.,,EQUIPO DE CALIDAD - HEALTHY FOOD,2026-08-07 13:07,2026-08-09 14:00:29
QC01347,Ingreso de Insumos,Pendiente,QCP00004,LIBERACIÓN DE INSUMOS,[INS013] JABON ALK 25 | [INS014] JABON BC ALK CLOR,BDG/IN/00704,P00681,2026-08-11,,APRACOM S.A.,,EQUIPO DE CALIDAD - HEALTHY FOOD,2026-08-07 13:07,2026-08-09 14:00:29
QC01349,Ingreso de Insumos,Pendiente,QCP00004,LIBERACIÓN DE INSUMOS,[PAL0002] PALLET ESTANDAR DE MADERA 100X120 CM | [PAL0003] PALLET EUROPEO DE MADERA 80X120 CM,BDG/IN/00706,P00683,2026-09-02,,GRUPO DYMAP SCC.,,EQUIPO DE CALIDAD - HEALTHY FOOD,2026-08-07 15:03,2026-08-09 14:00:29
QC01350,Ingreso de Insumos,Pendiente,QCP00004,LIBERACIÓN DE INSUMOS,[PAL0002] PALLET ESTANDAR DE MADERA 100X120 CM | [PAL0003] PALLET EUROPEO DE MADERA 80X120 CM,BDG/IN/00706,P00683,2026-09-02,,GRUPO DYMAP SCC.,,EQUIPO DE CALIDAD - HEALTHY FOOD,2026-08-07 15:03,2026-08-09 14:00:29
QC01351,Ingreso de Insumos,Pendiente,QCP00004,LIBERACIÓN DE INSUMOS,[CIN003] CINTA DE EMBALAJE TRANSP 48X1000 YD | [CIN004] CINTA STRECH 50 CM,BDG/IN/00707,P00684,2026-08-12,,Compania Nacional de Plasticos Conaplas S.A.,,EQUIPO DE CALIDAD - HEALTHY FOOD,2026-08-07 15:05,2026-08-09 14:00:29
QC01352,Ingreso de Insumos,Pendiente,QCP00004,LIBERACIÓN DE INSUMOS,[CIN003] CINTA DE EMBALAJE TRANSP 48X1000 YD | [CIN004] CINTA STRECH 50 CM,BDG/IN/00707,P00684,2026-08-12,,Compania Nacional de Plasticos Conaplas S.A.,,EQUIPO DE CALIDAD - HEALTHY FOOD,2026-08-07 15:05,2026-08-09 14:00:29
QC01353,Ingreso de Insumos,Pendiente,QCP00004,LIBERACIÓN DE INSUMOS,[INS005] ALCOHOL POTABLE 90%,BDG/IN/00710,P00687,2026-08-14,,LIRA LABORATORIOS REPRESENTACIONES Y AGENCIAS S.A.,,EQUIPO DE CALIDAD - HEALTHY FOOD,2026-08-07 15:17,2026-08-09 14:00:29
QC01354,Ingreso de Insumos,Pendiente,QCP00004,LIBERACIÓN DE INSUMOS,[FUN002] FUNDA METALIZADA C/VALVULA 1 KG,BDG/IN/00711,P00688,2026-08-17,,ALITECNO COMERCIO DE INSUMOS PARA LA INDUSTRIA DE ALIMENTOS,,EQUIPO DE CALIDAD - HEALTHY FOOD,2026-08-07 15:18,2026-08-09 14:00:29
QC01355,Ingreso de Insumos,Pendiente,QCP00004,LIBERACIÓN DE INSUMOS,[INS001] ACIDO PERACETICO 15%,BDG/IN/00713,P00690,2026-08-18,,SMART CHEMISTRY SMACH S.A.,,EQUIPO DE CALIDAD - HEALTHY FOOD,2026-08-07 15:23,2026-08-09 14:00:29
QC01356,Ingreso de Insumos,Pendiente,QCP00004,LIBERACIÓN DE INSUMOS,[ETI002] ETIQUETA ADHESIVA BLANCA 3X8 CM | [INS026] RIBBON DE RESINA 450 M,BDG/IN/00715,P00692,2026-08-21,,MOVERPRINT CIA. LTDA.,,EQUIPO DE CALIDAD - HEALTHY FOOD,2026-08-07 15:26,2026-08-09 14:00:29
QC01357,Ingreso de Insumos,Pendiente,QCP00004,LIBERACIÓN DE INSUMOS,[ETI002] ETIQUETA ADHESIVA BLANCA 3X8 CM | [INS026] RIBBON DE RESINA 450 M,BDG/IN/00715,P00692,2026-08-21,,MOVERPRINT CIA. LTDA.,,EQUIPO DE CALIDAD - HEALTHY FOOD,2026-08-07 15:26,2026-08-09 14:00:29
